color,created_at,id,name,total_availlble,total_clicks,total_purchased,unit_price
#e524e5,"Fri, 15 Nov 2013 04:48:04 GMT",5fff43c0-77f8-4b49-8b24-1e8a929daeba,Shirt,1845,1263,2685,242.67
#c933f7,"Wed, 19 Jan 1983 23:16:26 GMT",20d97dfa-8f41-4c6a-84b6-76cc7674ef61,Shoes,9262,9244,3131,735.86
#30c1c1,"Tue, 08 Jan 2002 23:20:11 GMT",12cad914-3bde-46d5-ab3a-4e1e433dc46d,Chair,2252,3050,6677,643.86
#a527f9,"Mon, 07 Apr 1975 14:17:17 GMT",93cd3d69-f86d-49aa-9c87-094908925d01,Chair,1095,9978,159,513.15
#e0a7f2,"Wed, 15 Apr 2009 12:07:49 GMT",c3e1c5a9-7bb5-4b09-877a-c9de752f802c,Soap,6398,6733,5950,550.27
#ea6eae,"Thu, 04 Oct 1979 07:38:42 GMT",161363cc-a2ef-4f00-95eb-94a40d547800,Chair,9626,9991,5313,757.66
#e072b8,"Tue, 21 May 2002 06:27:25 GMT",15dc6ffe-6b8f-46e8-bc7c-4f099ac2e6c8,Shoes,9596,7172,5702,514.88
#22a585,"Thu, 03 Oct 1985 23:54:27 GMT",c22abb84-e492-42fc-8089-068193e58378,keyboard,8295,1215,9633,879.05
#ef8fe9,"Sun, 11 Dec 1977 20:43:31 GMT",ddca8943-3641-4ab1-bad0-53f1cf6a1631,Hat,54,8921,1993,968.95
#ed9cd3,"Mon, 24 Apr 2006 05:37:37 GMT",f0d9f6f1-2b42-4ee2-a07b-b042c23c97e2,Hat,9003,2537,4153,556.59
#104777,"Tue, 17 Feb 2004 05:08:40 GMT",6e3295d4-d991-4ac7-aaee-823986f063c7,Hat,845,5318,9060,107.95
#e2b473,"Thu, 15 Jul 1971 16:49:08 GMT",c278fe64-27c8-466b-b731-364951e922d8,Soap,5293,8604,1868,859.76
#a6ff6b,"Fri, 04 Aug 1972 18:17:47 GMT",5653f896-4e34-4107-b712-66ed4ff06b7a,Soap,6165,7974,6289,683.37
#5afc8e,"Tue, 13 Jan 2009 01:57:17 GMT",82c8c471-662c-4451-9e4c-c5233b2452b5,Shirt,4247,6394,8712,760.87
#61cbdd,"Sun, 02 Dec 2018 12:33:36 GMT",e1feb54f-128f-4ea1-b766-c38d55525b68,Chair,7028,3137,5616,802.47
#0d025e,"Fri, 22 Jul 2011 08:45:29 GMT",3e0574a4-4eb1-4c40-9d49-b68b7a456108,keyboard,8215,353,9751,646.01
#d14719,"Tue, 19 Jan 1993 21:30:54 GMT",3685de93-05e0-4ef6-9341-75b1ece6850e,Hat,6232,6250,646,675.12
#f9dca9,"Tue, 17 Nov 1981 04:25:05 GMT",10b01c34-a340-4be2-941e-0f2d0d1e906d,Chair,6553,6587,1508,382.11
#bf6144,"Fri, 30 Sep 1983 01:13:40 GMT",7b827386-457c-4788-ad60-381471440623,keyboard,4850,5075,5662,825.03
#ebaefc,"Sun, 12 Jan 2020 04:06:52 GMT",f9f74a87-8d29-4123-a2fc-28565201a7a1,Hat,9100,9089,5212,14.38
#a2e550,"Fri, 14 Nov 2008 21:55:47 GMT",dfb0d797-c389-4c5b-866e-ef6bf74e1cb2,Shoes,6243,5009,4174,364.39
#c11f13,"Sun, 04 Oct 1970 22:21:36 GMT",3e6c702f-a409-46a5-b79a-fabb4853479d,Chair,4009,8777,636,265.59
#7ac0ef,"Thu, 07 Apr 1983 13:41:45 GMT",f0ff8bf9-e228-4280-ac6f-cbb5c4b17611,Shoes,373,5160,7779,546.3
#9ecc08,"Sun, 18 Feb 2018 14:16:43 GMT",49bdc58c-adf5-4325-a6a1-fd81ae277fdc,keyboard,4686,3225,7274,606.09
#a8e2ff,"Mon, 02 Oct 2000 10:15:04 GMT",995547c7-2ff0-495d-a278-7a53e770735e,Shoes,8494,8191,9100,116.58
#ea3f56,"Sun, 04 Feb 2001 18:18:22 GMT",2cdcda02-bd6d-40ae-9f00-93d9b18c57b3,Shoes,5587,2381,4232,846.29
#42d32c,"Thu, 26 May 1977 20:10:44 GMT",d21cc38b-a90b-4dc0-bc63-c5101773c2d7,Hat,1352,4357,1623,311.45
#f957d1,"Wed, 24 Mar 1976 02:38:39 GMT",2c108128-a62d-4c1a-959f-df62bd329b6e,Shoes,4288,3302,3371,549.33
#c4ff4f,"Tue, 29 Nov 2022 03:38:18 GMT",78af173d-3dfe-4e83-ad63-c45c9104d038,keyboard,8288,6614,2142,685.86
#bdb6ef,"Wed, 23 Sep 2009 19:15:07 GMT",74993806-d6b0-4103-913a-8b5777da91bc,Hat,6294,9884,8689,374.41
#ffe95e,"Sun, 28 May 2017 23:03:18 GMT",6a724777-6fd1-44e4-9f61-1784e43281fe,Chair,734,5309,7364,173.58
#a6f263,"Sat, 12 Oct 1991 23:46:27 GMT",36330175-9ee2-4c20-b769-e5107fb506da,Chair,7787,9916,1999,3.53
#b686e0,"Thu, 09 Nov 1995 19:04:08 GMT",a4657cf2-aa0d-4c2a-8ccb-b4b9d14cc788,Soap,6316,1920,7462,19.96
#28b785,"Wed, 19 Nov 1980 12:50:30 GMT",c177d9fa-e26b-4352-9f3d-970aee1cd414,Hat,9722,748,299,82.64
#13d84e,"Mon, 28 Oct 2019 23:32:25 GMT",41381689-ef24-4433-bd31-76b02cf66f50,Chair,6545,7724,5811,418.85
#47d39b,"Tue, 19 Aug 1980 09:12:49 GMT",3f2c68cf-2bb0-49db-87a2-c4f7f0dfe52a,Hat,6489,245,5924,862.59
#12cc4d,"Sat, 20 Feb 1971 09:00:39 GMT",b4bb54bd-08bb-40ec-a2b8-29b18e099ed5,Shirt,956,3228,4480,732.3
#f2c182,"Thu, 16 Oct 2003 08:25:39 GMT",99215067-a8f2-4ad2-8481-ebfce8d37e4a,Chair,8589,5232,7244,391.56
#d17506,"Fri, 04 Oct 1991 21:05:12 GMT",71a9d68d-eb9f-4baf-8780-6c11c144647a,Shirt,6928,1417,9105,884.43
#d1b5f2,"Tue, 12 Mar 2019 01:42:42 GMT",66c44667-1d76-4844-b6f6-eb72bbe5ffc9,Hat,800,3145,4649,697.4
#f4a107,"Fri, 30 Sep 1977 11:16:07 GMT",d3f0be97-9196-4fd7-b766-58f9fdf4810e,Shoes,1568,6472,117,272.34
#d47de8,"Sat, 20 Apr 2019 22:57:48 GMT",76da0c46-34a6-4b23-8e5a-895d452f819d,Shirt,1711,3777,6059,650.06
#a73bf9,"Sun, 26 Feb 2012 20:14:13 GMT",55508b9b-c4e6-4c40-b90d-386e28b28041,Chair,2258,7181,7043,872.25
#9734d1,"Sun, 20 Sep 1981 10:01:10 GMT",bc3ed57c-edb4-4d81-9e50-f14f6c5925de,Shoes,8660,2319,6956,549.76
#c1192a,"Thu, 09 Jul 1998 18:28:30 GMT",c00756fc-145b-4e8a-b207-b3dc49b36301,Shoes,2494,5943,4388,867.23
#81ead9,"Mon, 24 Nov 2003 00:01:46 GMT",de8224bc-146a-477a-9b43-1c44f97dd6d6,Soap,5145,2812,2925,177.55
#7efcbb,"Mon, 23 Jan 1989 01:24:48 GMT",6593d8d1-f960-406b-8737-a6ec42f78acb,Hat,5435,5189,457,154.72
#121cd1,"Fri, 06 Jun 1975 02:44:37 GMT",081c07c7-44da-438a-950a-03df184ff4da,Soap,912,3218,6380,796.37
#4bcc3d,"Tue, 06 Feb 1973 03:28:12 GMT",2f54191e-4a04-46e5-9cc0-fd487bc30279,Hat,1406,1901,2414,658.8
#f4e0b0,"Tue, 09 Feb 2010 09:36:34 GMT",5425e1ee-3351-41d2-bf20-3baebb99739e,Soap,9259,2142,447,934.1
#1c38a8,"Sat, 06 May 1978 23:34:18 GMT",e8f79d78-ccc5-4abc-a792-a56503195bee,Hat,2883,8249,4098,556.48
#92fce7,"Fri, 29 May 1987 12:00:08 GMT",53a7df11-40bd-43c6-b58d-dca88ed3ae66,Hat,5474,5968,1546,460.57
#ef819b,"Sun, 29 Oct 1978 08:50:11 GMT",d60f8527-e2be-486e-9624-982f3201e73e,keyboard,8195,3324,9517,556.75
#005163,"Sat, 11 Jul 1992 20:10:55 GMT",83923f4a-b938-49b2-9180-f3ca72cf0667,Shirt,5217,8553,1647,20.82
#ff7621,"Fri, 20 Mar 1981 11:27:39 GMT",971bf116-369f-4ea4-9a13-2062af93b958,Shirt,9133,2637,1168,623.2
#ce69e0,"Thu, 22 Jun 2000 18:41:17 GMT",b6d12e89-2c12-4834-b25c-b52fff30ba3d,Shoes,545,1716,6628,296.01
#87f290,"Wed, 04 Jun 2008 00:12:02 GMT",0f79f08d-2d85-48ba-945d-8c3f9dd6d3fc,Hat,811,9394,6143,481.8
#8304f9,"Fri, 14 Apr 2023 16:42:30 GMT",b0838693-18b7-4048-b692-37f59f729a03,Shirt,4319,2364,8509,102.18
#e0bb35,"Fri, 13 Apr 2001 12:30:36 GMT",44ac940a-e932-4d21-9d89-c60c95b325aa,Hat,9109,5731,7729,742.38
#74e8a0,"Fri, 18 Sep 1998 13:11:30 GMT",9718da43-b165-4777-95e1-d82c2706267d,Soap,8357,7213,309,41.11
#86caef,"Sun, 29 Dec 2013 10:24:27 GMT",ee9dd3a6-68e3-4f6e-81d0-85aee1d39597,Hat,5063,9988,1699,397.68
#61c3ed,"Fri, 02 Feb 1996 23:44:03 GMT",42325a7b-e48d-4bff-969b-f74699daf087,Chair,6517,6344,5690,209.0
#7de074,"Sun, 16 Apr 1995 12:30:42 GMT",e20eb719-3bf4-4f3a-a9ef-3dfb466d6ac8,Chair,9871,7954,8642,765.04
#2063c1,"Fri, 09 Jul 1976 14:09:46 GMT",776c6685-0c3e-47e7-991b-fd3e4772f6ab,Hat,4718,3186,6936,998.27
#e1adf4,"Tue, 26 Mar 1974 18:10:10 GMT",fc3b4ef1-70e6-43f2-b67c-28ca46a635a9,Soap,4446,1509,1799,186.26
#ce5435,"Sat, 28 Feb 1998 04:33:49 GMT",ba045d52-43f0-4106-b3be-dca02e5b0e13,Hat,2598,6580,9520,359.73
#8176e8,"Thu, 09 Apr 1998 05:38:59 GMT",ac5487aa-1aa6-4a80-b636-0e1ca16a5a9b,keyboard,3329,860,4303,668.36
#33177a,"Tue, 15 Mar 1988 15:00:44 GMT",d0d072ff-c0a4-4368-9ea0-2a815cd5e95a,Shirt,4680,7793,638,934.57
#54f795,"Thu, 04 Jun 2009 22:17:34 GMT",768410cf-cf04-4118-829c-a713a6d7445d,Chair,5340,5230,3762,670.39
#cca602,"Sat, 20 Mar 1982 23:32:20 GMT",58df3835-3f17-4401-97c3-714c34a72f40,Hat,8700,100,756,216.92
#8f68c9,"Tue, 17 Feb 2009 05:26:35 GMT",b0305d40-6385-473f-aa81-880b0bff611d,Shirt,4757,4488,9786,601.51
#a7f9f1,"Sun, 30 Sep 1984 17:59:32 GMT",7a8fbda7-c0d7-4d82-9159-272f0dabf974,Shoes,6609,9860,7758,539.61
#d8384b,"Tue, 05 Oct 2021 00:05:07 GMT",36b0a7e4-f7f8-40d2-bac2-9c27c4b190e7,Shirt,3951,9391,9178,93.17
#148993,"Sun, 05 Nov 1978 07:59:40 GMT",c54d9be0-2e9f-43d8-913f-274ec3896ddc,Shirt,7293,3278,182,555.61
#e582a6,"Sun, 27 Jan 2008 23:09:32 GMT",3bc59429-0413-4d6c-a354-0722aaef9add,Shirt,5726,2611,7608,496.4
#e5cd75,"Mon, 19 Apr 1993 22:30:09 GMT",1845e8e2-6838-4e64-95ea-e40b7b99336c,Shirt,4711,2307,9208,778.78
#9d21ce,"Fri, 24 Mar 2000 23:52:49 GMT",f483d859-ac33-4a86-a80c-752d82a8b70f,Shirt,2113,9914,610,767.29
#ad0f46,"Sat, 26 Feb 1977 19:01:38 GMT",6bc34d74-ae1d-46cf-b57f-5e714a4fa406,Hat,137,8349,4084,670.24
#adffb8,"Sat, 25 Jul 1970 19:24:44 GMT",4829b02b-5108-4fa4-8758-854e994fb9ab,Shirt,6747,8923,6426,667.66
#ebed8b,"Fri, 15 Jan 1993 06:42:18 GMT",3ef2f78a-d700-43aa-8089-3beef8271571,Soap,4789,4113,9353,726.26
#2db9ff,"Fri, 30 Sep 2016 22:41:54 GMT",b92f26b0-c4fa-4ad3-a9af-2ed36ecbddb7,Soap,2171,5067,94,743.51
#ef4c8b,"Mon, 05 Jan 1987 06:22:47 GMT",14d332c6-11f6-49e0-9635-b9802a164378,Hat,8482,1249,9237,382.21
#afffc7,"Sat, 14 Nov 2015 01:21:14 GMT",5837ac0b-5482-4159-a6b8-117ba60ee9e4,keyboard,6591,4192,5760,756.08
#c1802a,"Sun, 07 Dec 2008 21:59:47 GMT",a4949ef9-fe97-415b-a407-f4e85325b5d7,Shirt,1176,8225,7864,539.18
#e5a392,"Thu, 31 Mar 2022 04:45:21 GMT",0a5b5eae-92f3-4bcb-a3bf-351a81026a85,Shoes,4792,2680,3925,922.79
#a1fcaa,"Thu, 06 Jul 1995 17:14:13 GMT",834df206-de89-4547-b473-7b00a14f590a,Soap,9880,7288,2721,399.78
#23a521,"Thu, 21 May 1998 18:54:03 GMT",eaf5e811-86ad-4b4c-bab0-48341d65c7af,Shirt,3488,8286,8889,891.76
#bc5a43,"Fri, 26 Apr 1974 04:39:28 GMT",dcb9aaea-1e5f-4192-8edd-aa46ea89a075,Soap,2441,2668,6717,41.35
#ca96e0,"Wed, 22 Jul 2020 15:55:26 GMT",ecac1508-5c10-400b-b646-684f41745109,Hat,5950,9943,5452,262.88
#4664fc,"Thu, 14 Jul 2016 22:43:28 GMT",fb49dd83-fe45-4081-9a8e-ef88ecf86fb9,keyboard,10,7372,8044,898.6
#afe9ed,"Sun, 10 Jan 1971 22:21:08 GMT",5af1276f-2d13-45bb-8060-9d2a0300db76,Shoes,9832,3942,3985,36.52
#c730db,"Mon, 27 May 1985 15:17:30 GMT",3079ad4c-db9c-4e31-8a09-e4abd66ff9c7,Soap,2981,9622,6583,467.34
#ed74d2,"Thu, 30 Aug 2018 01:55:20 GMT",acc82efc-351c-402b-9ab9-d82594db880b,Shoes,5046,8781,8958,511.34
#8a9b1b,"Sun, 12 Mar 1995 15:02:49 GMT",63f818ce-fd65-448d-9c0c-f830bc16431b,Soap,7929,3640,2983,459.97
#ea105c,"Sat, 26 Jan 2013 18:31:35 GMT",bc7d66a3-837a-4095-93e8-d4ea1704a680,Soap,1402,3446,4405,168.88
#e892c4,"Mon, 04 Nov 2019 05:34:59 GMT",59880707-a28e-4ecb-a983-c952f699652b,Chair,7048,7808,9918,570.07
#c5f6f9,"Mon, 13 Aug 2018 06:17:58 GMT",eb1681b3-02de-4831-b908-761cf7571d66,Shirt,9706,8579,6652,868.6
#5923af,"Thu, 07 Nov 1985 06:14:22 GMT",fe0bbf4f-ad1d-4b05-9543-1a3200f9865e,Hat,7055,6074,7355,503.9
#d533ea,"Mon, 22 Nov 2010 17:59:43 GMT",c3ffc0d3-fffb-44be-bbf1-4255be9b4629,Shirt,4789,3774,3979,398.24
#aa3f14,"Fri, 05 Mar 1982 00:44:26 GMT",55c5fc98-b732-422f-9c50-0f1a81926767,Hat,4242,6378,8166,883.78
#a32011,"Sat, 28 Apr 1979 13:08:01 GMT",3662825c-39c2-4fe7-b5cd-d30ab476036b,Soap,1206,7139,4780,967.41
#2befe2,"Wed, 25 Jan 1978 00:15:49 GMT",00e61f2d-5c65-470f-a953-4be053e4d6dc,Shoes,4206,2524,705,971.15
#9fea7c,"Thu, 14 Feb 1974 02:59:02 GMT",d867a166-c847-431e-a1cc-3591e2fb2502,Chair,8527,3887,5967,247.26
#f95f27,"Sat, 21 Jul 1990 14:05:46 GMT",2e74c018-8bf1-42f6-ac40-4d91d97122db,Chair,8282,699,278,607.21
#d89947,"Tue, 09 Aug 1994 18:05:52 GMT",d020324a-c434-4d32-9c61-2227002eb124,keyboard,688,9599,44,640.33
#f2aa6f,"Fri, 01 May 1987 20:42:08 GMT",f6e2948d-db45-4393-9556-00ede202fbbd,Soap,5246,3575,4305,273.56
#b57b00,"Tue, 10 Jul 1990 19:12:56 GMT",8129f8ab-c837-4fff-b8e8-474865e7d40a,keyboard,9288,3652,5450,274.87
#ed55e3,"Fri, 03 Oct 1986 20:02:47 GMT",f4b98930-f20a-4df8-a3fa-8e486cbee9a1,Soap,3484,3199,4682,262.05
#a9ddf9,"Thu, 25 Sep 2014 03:21:09 GMT",9c3f84b4-a287-4c1e-af6d-f2427e1b692b,Shirt,711,7437,3448,723.26
#a87bed,"Fri, 01 Dec 2000 15:59:25 GMT",eedfe7d4-8d44-4c3e-a531-5ae97168d4a6,Chair,7161,2700,9252,410.89
#f9c2fc,"Mon, 20 Jan 1986 17:18:13 GMT",0864a775-4130-40f8-8ad2-93c9743ab154,Shirt,8649,7838,903,888.3
#e5b85e,"Fri, 09 Feb 1990 12:07:34 GMT",74ce7064-207d-47f2-894c-47eff6675303,keyboard,5258,8415,1880,255.65
#5fce44,"Fri, 07 Dec 2012 22:22:12 GMT",de1efe3a-f3fc-4caf-a016-d1134230dacf,Hat,4600,2234,6732,221.54
#cd4ed8,"Sat, 20 Jul 2019 23:21:04 GMT",eda89f69-7ce1-4484-8db9-ba728cb41c9a,Hat,8918,506,7619,888.0
#f2e941,"Wed, 19 Jul 1978 04:30:39 GMT",75944e1a-c041-44a0-b57d-3e27aeebd76c,keyboard,3873,2977,3363,300.22
#f79627,"Wed, 02 Jun 1993 19:55:25 GMT",b483798b-caba-4925-b1b6-809bdd8d8522,Chair,3622,5225,705,849.9
#f8ffa3,"Tue, 20 Feb 2001 22:02:25 GMT",d3ef9ebf-e8b8-44bf-94b9-cd6c137e2c22,Soap,7558,1282,9176,380.06
#7da8d8,"Wed, 07 Dec 1977 17:30:45 GMT",22903581-f7a8-465a-bdf0-385cb7e13914,keyboard,5606,2013,2355,515.5
#f7f06a,"Tue, 15 Dec 1992 08:39:41 GMT",716cc44b-4377-4948-8a8a-8aac9251d114,Chair,4926,7422,6446,102.87
#c4038d,"Sun, 21 Jan 1973 01:36:24 GMT",5fe6b985-ced6-49a8-9333-a3ce7ca6978c,Soap,8309,1679,8724,17.88
#59c948,"Tue, 26 Jul 2022 06:32:21 GMT",672561fa-3190-4c14-a988-13195a9f3672,Shoes,1461,4191,3611,483.26
#ceed53,"Mon, 16 Sep 2019 12:58:53 GMT",cfffb914-5030-4e41-93b7-5ec6868a0a4c,Shirt,5842,7775,9157,613.1
#f4c2b7,"Fri, 02 May 2003 01:02:37 GMT",a15e3e3d-5658-4944-ac41-bf0dd22b718e,Soap,7948,5008,4885,112.35
#d3bdfc,"Sun, 14 Apr 1991 13:17:24 GMT",4b425187-1675-48e8-ad63-8f0cfb2bd7b9,Shirt,1,2226,6952,427.05
#8890d8,"Mon, 15 Jan 1979 21:46:59 GMT",a14ae547-a061-4e01-abdf-9cd73a9d0473,Shirt,3795,4012,4177,246.63
#9c4ddd,"Tue, 13 Dec 1983 03:54:39 GMT",309a9d57-f476-439c-adba-4e57ef62c7be,Hat,6097,6635,3326,347.26
#f2ff7f,"Tue, 07 Jan 2003 16:50:14 GMT",12417bf9-2f4d-47af-8655-b239f473004a,Shoes,4412,9008,3116,513.52
#db76d2,"Sat, 01 Oct 2016 18:13:44 GMT",c32e5b6a-9243-47c5-865f-67fda47bd282,Shoes,9537,884,4762,834.45
#682dfc,"Mon, 06 Feb 2023 20:46:49 GMT",82b372e7-cb5f-4c92-9542-060ee3b0965d,Hat,344,4069,8729,887.2
#b3ed7d,"Mon, 20 Dec 1971 00:21:26 GMT",5c3a90a1-8bc3-409b-92bd-68343ec9987f,keyboard,1905,8097,3802,103.24
#edaab2,"Tue, 22 May 2001 01:11:03 GMT",4210714a-536a-48c2-a524-589871ef5fa0,Chair,3003,8226,5185,400.88
#a0ffea,"Fri, 23 Sep 2011 01:12:08 GMT",60a5bb67-e50a-48d0-b86e-c7177f8342c9,keyboard,8856,6543,6406,585.76
#f477b4,"Fri, 15 Jan 2016 06:36:58 GMT",865dcfce-941f-41f3-a147-81bb58f11c8d,keyboard,4602,5190,3742,2.01
#c97fe0,"Thu, 10 Mar 2005 20:57:50 GMT",8bc004db-768e-4008-a40f-f48fee109560,keyboard,3002,6176,3802,84.28
#9654dd,"Wed, 11 Jan 2012 06:33:25 GMT",785430b9-a687-4573-99da-54cf97a7e042,Shoes,1210,9765,3748,757.6
#758ece,"Wed, 03 Nov 1993 11:03:11 GMT",57bd6511-f1a3-4c82-9398-5bad17fa71a7,Hat,207,1792,1168,557.82
#990d03,"Wed, 18 Jun 1975 06:57:09 GMT",c3a1ee54-252c-4692-aa50-af162bc88a90,Shoes,7899,9148,1658,48.61
#28a013,"Sat, 27 Jul 2019 22:54:58 GMT",065c6e90-6b96-404a-a3a7-6b816e788593,Shoes,571,4150,2698,106.39
#dd8d46,"Sun, 25 Feb 1990 13:39:30 GMT",a50a6cd4-1ae7-46a0-8f83-2c105a8d7c90,Hat,5250,1959,5746,66.41
#13a518,"Thu, 16 Aug 1973 15:14:20 GMT",cd62ad2b-6a7b-4e10-820a-be18135a7d86,Chair,9623,7598,309,756.94
#80f2d0,"Fri, 29 Aug 1975 04:33:45 GMT",ca99a096-8615-4e06-9b5b-cc2584b07bec,Hat,1964,9190,7291,527.57
#e04e73,"Fri, 23 Oct 1998 11:46:41 GMT",16daba1f-3d1c-4e22-8513-71a3a28937b8,Soap,8526,7150,8317,321.25
#d134c4,"Sun, 12 Oct 2014 10:45:45 GMT",45441bf3-ca72-4942-a63a-73e13f5ea462,Chair,150,5130,1384,817.46
#a178db,"Tue, 24 Feb 1987 21:01:23 GMT",da0c03f1-15a9-4c1d-95b7-626dc01bb4a7,keyboard,2609,523,8634,944.77
#ff8a82,"Thu, 03 Jun 2010 11:15:12 GMT",74bd36ce-102c-42b3-97ed-50d7e77933c0,keyboard,686,4305,6646,547.35
#4648e2,"Sun, 03 Feb 2019 16:24:43 GMT",979864c8-4b22-40d5-86a6-262cf68ce8c4,Hat,1633,316,1601,211.39
#887dce,"Thu, 23 Jun 1977 01:11:29 GMT",3dd3146e-755b-42ba-9361-3dd12657b607,Soap,2571,3771,5369,768.23
#ea8527,"Tue, 02 Mar 1982 15:23:29 GMT",d1933e8d-29ac-4ead-841d-7754b9fca42c,keyboard,1746,4849,4167,412.11
#ae8de0,"Fri, 21 Jul 2000 16:11:13 GMT",d8cfc091-b1a2-4327-8a90-508093020128,Shoes,2771,9711,3743,607.03
#efa0ea,"Tue, 12 Apr 1977 04:52:56 GMT",ca1f22c6-a778-46ac-bfeb-cd65c283028e,keyboard,5954,682,7529,688.9
#35d82f,"Fri, 09 Jun 2006 06:11:48 GMT",73169957-d5de-4e2f-b403-10187c958282,Shirt,6685,5538,44,788.39
#efd5aa,"Wed, 01 Jun 2016 02:18:23 GMT",29b5b257-1484-4c74-ad4d-88a80ad74d4e,Shirt,3630,3234,2240,843.85
#e3a2e8,"Fri, 28 Apr 2006 19:53:16 GMT",6834bd47-0605-4943-a198-79920905dced,Hat,7225,5890,532,403.56
#a9b9e8,"Wed, 11 Dec 1974 20:39:25 GMT",603f1b80-0513-44ff-a146-b8ba10881e7c,Shoes,9298,3185,9997,512.24
#888ff7,"Tue, 11 Jul 1972 05:52:28 GMT",b71a52d1-ac31-42f1-9c95-9347d316f42a,Shirt,5051,7034,6275,837.04
#f76c3d,"Sat, 22 Apr 1989 14:22:34 GMT",d00063cf-2e50-47f4-aadb-044018a5330a,Soap,3796,2762,5991,395.16
#f981d5,"Wed, 15 Sep 2004 06:20:38 GMT",d312c1c8-6cca-41a6-bce2-e76d742875fe,Shirt,4764,5058,8273,524.81
#a7ff35,"Sun, 23 Mar 1997 21:46:27 GMT",a2fac242-b550-48d1-9c84-290b49716a34,Shirt,2213,8892,7778,380.57
#ffebc9,"Sat, 28 Oct 1972 12:41:17 GMT",7d0ecaf9-0591-4526-9b80-431c446eb785,Hat,220,3405,9021,30.77
#f47804,"Tue, 03 Jan 2012 22:04:37 GMT",56e3c5b6-8c78-4d44-a883-d37ae4281a35,Hat,7684,9881,4444,117.59
#ffccf7,"Sat, 23 May 1998 06:56:21 GMT",a31ee695-4465-4c00-9cd8-7e871ea0fd9d,Shirt,4245,2444,4013,315.53
#d6d646,"Thu, 21 Feb 1991 00:23:00 GMT",7ad6af2b-3049-4f99-958c-57bf63e31fe4,Shoes,5459,4511,2142,890.25
#4eff2b,"Sat, 12 Jun 2004 12:33:02 GMT",30f1f756-ee0e-4597-9ba4-c86ee0d463e9,Chair,2942,4418,631,199.0
#88cbe0,"Sat, 08 May 2004 01:06:20 GMT",705d17e1-40d8-4442-8614-6abf27327a6f,Chair,133,326,8071,436.77
#d615c2,"Fri, 09 Apr 1971 09:13:57 GMT",3ce32ca2-d77d-4dcf-8b2d-858b5f816ac9,keyboard,9744,9227,6544,903.54
#d35f56,"Fri, 24 Jan 2014 11:10:13 GMT",e12271aa-b670-4d12-b5e7-bce8b7f05ead,Shirt,1558,2700,1062,897.32
#7bcace,"Wed, 09 Jun 1971 17:55:43 GMT",43f3b523-14e2-4334-896f-07bf67bfc445,Chair,7713,107,6578,56.62
#d63ed3,"Mon, 02 Jan 2006 11:24:50 GMT",7abf0880-3127-4feb-9983-d0b76f499fdd,Shirt,9804,8868,8239,908.61
#47f7bf,"Tue, 17 Sep 2013 14:20:57 GMT",92741fc5-7118-4ead-a8ee-489d82831f7b,Soap,3064,8202,1667,596.6
#63d886,"Thu, 29 Jul 1993 13:24:47 GMT",56c85d14-a425-4b43-be19-4dda230abf7f,Shirt,7288,2662,3568,110.79
#c4ddfc,"Wed, 23 Feb 1994 03:19:49 GMT",ff10263c-ddfe-490e-9998-75be1dd2173a,Shoes,3462,502,9506,333.89
#118931,"Mon, 21 Apr 1986 11:12:22 GMT",ca791101-d095-4e40-99ae-afc11563f16e,Shoes,6748,8883,5153,260.46
#62f904,"Wed, 12 Jan 2022 04:40:38 GMT",ac8454e6-5a27-419a-b49f-18d5f71da092,Shirt,9086,8203,4354,248.74
#d4c6ff,"Wed, 03 Sep 2003 15:57:44 GMT",cfac2ac9-061d-43ae-a6af-9ca2c7079f11,Shoes,5122,2886,6297,238.73
#19963c,"Tue, 31 Aug 1982 11:22:50 GMT",6b609482-700a-43e5-9cb7-3ac9a0ac2f56,Shoes,1181,8823,1503,936.97
#8ee0f2,"Mon, 27 May 2013 10:28:19 GMT",6c085e75-289a-40b5-b699-4c3a8533eaf7,Hat,2450,8805,3533,256.91
#2f7708,"Thu, 18 Feb 1999 09:38:57 GMT",964ce6f2-6f00-4c11-b91b-1704f8285245,keyboard,2401,4985,2536,229.51
#c5e85c,"Wed, 08 Feb 1995 03:31:45 GMT",37a5f724-e2e3-4548-841b-9167ee0b2050,Shirt,8428,6514,1117,216.94
#3bd836,"Tue, 08 May 2001 00:09:03 GMT",4d7ef67a-f890-46fc-8c4b-070d05252836,Soap,4065,4695,4278,829.48
#4aa500,"Sun, 20 Dec 2009 15:02:22 GMT",f993f486-91c3-45e4-a452-e7f38db657bc,Chair,8780,5774,3123,758.72
#bdf776,"Sat, 28 May 2016 21:11:16 GMT",ce188024-4b88-45d0-9449-b1ab0d9a473c,Soap,6036,2769,3645,459.98
#ced863,"Wed, 05 Feb 1992 14:55:37 GMT",065bea57-2938-4f9f-9876-e6dfc43f3ecb,Soap,6484,6591,838,898.48
#a5ffc7,"Thu, 09 Sep 1993 14:18:59 GMT",4c58bf8b-572a-424b-abc1-74af4e1ca4c0,Shirt,3964,3983,5713,958.38
#97d861,"Fri, 19 Jan 2001 17:53:25 GMT",1d83c393-9617-4a67-86d2-757c8e706cfe,Hat,8927,4329,2346,557.23
#3cd831,"Thu, 23 Jul 2015 04:46:15 GMT",a9e5caf9-eb0e-441a-ba8d-98ba15f906be,Shoes,5855,3423,8817,806.02
